,index,shot_id_number,is_goal
298,1518,1519,0.42830212016891805
299,1523,1524,0.5048431584139436
300,1527,1528,0.3713916371072756
301,1528,1529,0.49265770371017725
302,1532,1533,0.4135028154586092
303,1537,1538,0.4090287361498694
304,1538,1539,0.4552722180070955
305,1544,1545,0.5657680693023173
306,1545,1546,0.4732655506144846
307,1549,1550,0.40759715434492955
308,1554,1555,0.38912541767618825
309,1555,1556,0.4210909747902173
310,1557,1558,0.5160332404679242
311,1558,1559,0.3471317645532347
312,1560,1561,0.3665289644983909
313,1562,1563,0.40436952204422505
314,1564,1565,0.3592960857537573
315,1573,1574,0.4581495482184829
316,1580,1581,0.39762109141156166
317,1582,1583,0.36923642100481935
318,1590,1591,0.4527885861480142
319,1593,1594,0.4070516855015609
320,1604,1605,0.37917278875366833
321,1610,1611,0.47870502392226566
322,1613,1614,0.35666451492286466
323,1616,1617,0.4588954904949364
324,1619,1620,0.39035892721040205
325,1625,1626,0.4154255549405563
326,1627,1628,0.5575799296186362
327,1629,1630,0.513840667702683
328,1631,1632,0.40950719455143014
329,1633,1634,0.3742906604211109
330,1642,1643,0.4244701014707153
331,1650,1651,0.4895848380798345
332,1653,1654,0.3955480607444441
333,1654,1655,0.28524141501950595
334,1657,1658,0.44370045197301994
335,1658,1659,0.975452036870411
336,1664,1665,0.5300378816585037
337,1674,1675,0.5706770536207352
338,1679,1680,0.3215797407683206
339,1689,1690,0.3218540982402961
340,1695,1696,0.48703023171965476
341,1713,1714,0.7744447983513447
342,1717,1718,0.40515619528164626
343,1720,1721,0.3558974381975267
344,1725,1726,0.3897096425460397
345,1727,1728,0.4386354285987088
346,1733,1734,0.37179957322889023
347,1734,1735,0.46249433122154554
348,1739,1740,0.36658305103029803
349,1743,1744,0.5437244923536226
350,1746,1747,0.3813079675961051
351,1751,1752,0.5104202223542186
352,1762,1763,0.9531872146118721
353,1763,1764,0.40306518671788527
354,1764,1765,0.45002704020608136
355,1768,1769,0.5981944824275428
356,1769,1770,0.42812247619590754
357,1784,1785,0.9810565272601469
358,1786,1787,0.294190069322322
359,1787,1788,0.6220129510293135
360,1792,1793,0.41930649527366814
361,1793,1794,0.4073860942283063
362,1799,1800,0.39958123558499603
363,1811,1812,0.536312894543763
364,1824,1825,0.40738800170141154
365,1825,1826,0.3642651679748381
366,1833,1834,0.4749118057373033
367,1842,1843,0.3988693268670266
368,1843,1844,0.22005465750089453
369,1847,1848,0.9402471112091353
370,1848,1849,0.3872635968049826
371,1859,1860,0.7070859682117006
372,1862,1863,0.5460621355980518
373,1874,1875,0.49771913051616
374,1882,1883,0.7254025801217153
375,1889,1890,0.4122641103615199
376,1891,1892,0.4218703032248087
377,1892,1893,0.34646268902567273
378,1896,1897,0.9660380399742102
379,1904,1905,0.38413038571962976
380,1907,1908,0.34173120339812557
381,1930,1931,0.8025888121605995
382,1939,1940,0.4808375362930348
383,1942,1943,0.6411745659281712
384,1946,1947,0.23252190316830418
385,1964,1965,0.6134204907993847
386,1966,1967,0.406616671043816
387,1967,1968,0.3444598107070864
388,1971,1972,0.40800010835192146
389,1981,1982,0.32698347262670907
390,1984,1985,0.21460923197424403
391,2004,2005,0.3525931424674594
392,2009,2010,0.3379410459381237
393,2020,2021,0.4332191437920705
394,2023,2024,0.27627578463986263
395,2026,2027,0.4013193875063014
396,2027,2028,0.41884101695469844
397,2034,2035,0.4316254691131996
398,2035,2036,0.3636159531561338
399,2042,2043,0.3924253418691384
400,2046,2047,0.397052856680628
401,2048,2049,0.43629378500739857
402,2054,2055,0.40188370312717564
403,2064,2065,0.396239008917003
404,2065,2066,0.02113275613275613
405,2069,2070,0.29500465802360465
406,2076,2077,0.27620988139774927
407,2080,2081,0.5213173332351644
408,2084,2085,0.60479966555238
409,2088,2089,0.44155098581582547
410,2094,2095,0.40408547193992284
411,2096,2097,0.3878186028184122
412,2099,2100,0.5645602132429718
413,2107,2108,0.48219314446632444
414,2111,2112,0.4514355158560185
415,2112,2113,0.6078998462724092
416,2119,2120,0.5530109433798596
417,2120,2121,0.49524220514856293
418,2121,2122,0.4402474765411572
419,2138,2139,0.7629228523316419
420,2140,2141,0.6190778513937122
421,2143,2144,0.37438143059375284
422,2145,2146,0.3968929661189602
423,2147,2148,0.40216739795505996
424,2148,2149,0.4023961396946415
425,2156,2157,0.42760608776027864
426,2157,2158,0.4594721742900504
427,2158,2159,0.2527545006447228
428,2167,2168,0.49359842389914377
429,2175,2176,0.387715572836136
430,2177,2178,0.43689193320298064
431,2180,2181,0.46538310387809734
432,2183,2184,0.5899782923598809
433,2186,2187,0.4842930779321367
434,2187,2188,0.3793172875310431
435,2189,2190,0.30964113719218644
436,2192,2193,0.34271594433679053
437,2193,2194,0.4087554517984729
438,2196,2197,0.4159228187743932
439,2201,2202,0.3235609425420002
440,2203,2204,0.41027994587364025
441,2210,2211,0.3815256816677358
442,2213,2214,0.43567465083154555
443,2214,2215,0.3673255525869268
444,2216,2217,0.6915214523657462
445,2221,2222,0.5475261931711564
446,2222,2223,0.40359661826597615
447,2225,2226,0.5966243388445727
448,2229,2230,0.3187580084855581
449,2232,2233,0.3978195318987246
450,2239,2240,0.412920479986801
451,2245,2246,0.5397630578085101
452,2246,2247,0.41458193164032703
453,2249,2250,0.4657722738762061
454,2253,2254,0.5867027125993238
455,2256,2257,0.3036359493222167
456,2258,2259,0.4330335716983069
457,2261,2262,0.44273251812802233
458,2262,2263,0.6424988682912006
459,2265,2266,0.41357019626344094
460,2304,2305,0.4333306126231976
461,2309,2310,0.4699446929972525
462,2312,2313,0.5589098118255716
463,2318,2319,0.5613441335951563
464,2319,2320,0.3905014452794582
465,2340,2341,0.4118140790751149
466,2344,2345,0.9318985718887749
467,2349,2350,0.45791579763402523
468,2355,2356,0.2852777562041507
469,2359,2360,0.37394514086784836
470,2369,2370,0.5582121431480388
471,2373,2374,0.44300106481765944
472,2383,2384,0.34654874156712767
473,2385,2386,0.4062809777800789
474,2396,2397,0.4271543431124913
475,2397,2398,0.5248568666759234
476,2410,2411,0.4003300185449571
477,2413,2414,0.409716837554423
478,2434,2435,0.7539691004424494
479,2438,2439,0.4547765493632892
480,2445,2446,0.3928453701151814
481,2457,2458,0.3581919251689113
482,2464,2465,0.4137842406706918
483,2465,2466,0.346006235716037
484,2469,2470,0.4613020052592449
485,2489,2490,0.4008133127096535
486,2494,2495,0.4396354797288281
487,2500,2501,0.4505666540483813
488,2506,2507,0.6098288639365771
489,2532,2533,0.39531404837614315
490,2536,2537,0.3387974280602515
491,2537,2538,0.42659533403085625
492,2540,2541,0.4106169022936162
493,2541,2542,0.6828712016245555
494,2543,2544,0.7042606444281134
495,2553,2554,0.4255248729341384
496,2554,2555,0.4567879959248309
497,2564,2565,0.45709966971855315
498,2571,2572,0.7075561972219138
499,2572,2573,0.7265049265065824
500,2574,2575,0.24077281111745646
501,2585,2586,0.637732829928651
502,2587,2588,0.5672036736586048
503,2593,2594,0.9410661409543476
504,2616,2617,0.4099137029008081
505,2617,2618,0.6151577405722025
506,2619,2620,0.36692447056610583
507,2622,2623,0.5805164117398635
508,2630,2631,0.43685186184573543
509,2639,2640,0.3583448227629593
510,2641,2642,0.025
511,2646,2647,0.386936143527156
512,2662,2663,0.48472749562288253
513,2663,2664,0.36991264802858964
514,2675,2676,0.44438721699082595
515,2679,2680,0.1453289735327814
516,2680,2681,0.5500226454300343
517,2689,2690,0.4947375744209004
518,2690,2691,0.45403836227265304
519,2692,2693,0.42046429523666556
520,2694,2695,0.5364482474419693
521,2703,2704,0.36133806245309774
522,2707,2708,0.47850139595534885
523,2708,2709,0.41820256896606045
524,2716,2717,0.4145172124789319
525,2717,2718,0.4655761021571722
526,2721,2722,0.549303436017843
527,2727,2728,0.4237622582001168
528,2731,2732,0.3528244890698313
529,2742,2743,0.2853796942361041
530,2744,2745,0.38374241012542826
531,2751,2752,0.2597366641677717
532,2755,2756,0.47708501958777677
533,2756,2757,0.5413169549681196
534,2760,2761,0.40626673048190404
535,2768,2769,0.8707679340541203
536,2770,2771,0.4740863209810498
537,2772,2773,0.36255519712997414
538,2773,2774,0.02697418512012061
539,2775,2776,0.36234944481679326
540,2780,2781,0.5352581118329851
541,2792,2793,0.3701784055206547
542,2798,2799,0.6155616613646138
543,2799,2800,0.36735612768659703
544,2802,2803,0.4458648391303484
545,2810,2811,0.20009140099111344
546,2817,2818,0.5377479912885288
547,2823,2824,0.9541666666666668
548,2827,2828,0.8749441653905621
549,2828,2829,0.3468676266471309
550,2829,2830,0.4214929165567627
551,2841,2842,0.4336266886165867
552,2846,2847,0.43637348665406483
553,2847,2848,0.8086361173118901
554,2867,2868,0.4743390916583083
555,2869,2870,0.3185597696448363
556,2884,2885,0.5207396182172886
557,2885,2886,0.8763775037127127
558,2888,2889,0.9737678987678986
559,2901,2902,0.4421784289351921
560,2902,2903,0.33863221616824213
561,2903,2904,0.3236299439072378
562,2917,2918,0.5433261870828527
563,2918,2919,0.40289578125644787
564,2921,2922,0.3487409494750548
565,2922,2923,0.46059392528938553
566,2930,2931,0.39560075258295435
567,2944,2945,0.6700117631033857
568,2945,2946,0.8688731600428209
569,2954,2955,0.36358445647244614
570,2956,2957,0.38655990785793154
571,2959,2960,0.10493705066869177
572,2962,2963,0.43408166903319395
573,2965,2966,0.33853875560020097
574,2971,2972,0.7063347549054642
575,2972,2973,0.45759973337577103
576,2973,2974,0.4554289799930381
577,2980,2981,0.3965126578272161
578,2981,2982,0.40729863834616237
579,2983,2984,0.48409193916588295
580,2997,2998,0.39190562768281667
581,3015,3016,0.45833076469697964
582,3020,3021,0.33942037985843077
583,3022,3023,0.40157447249394645
584,3024,3025,0.7383690946468097
585,3025,3026,0.4277874149783677
586,3028,3029,0.36969909733029915
587,3033,3034,0.5142466334865534
588,3036,3037,0.4391194602069728
589,3037,3038,0.43557207525358876
590,3039,3040,0.4069380185333544
591,3050,3051,0.4141725127560566
592,3061,3062,0.3833610474646138
593,3068,3069,0.4591214874862318
594,3070,3071,0.4419790066345738
595,3075,3076,0.4105818826365513
596,3078,3079,0.3892104945783409
597,3080,3081,0.3811477522007025
598,3081,3082,0.30182040756363115
599,3083,3084,0.4945766590156079
600,3090,3091,0.24619395012162135
601,3094,3095,0.455425769246654
602,3097,3098,0.4011214213833888
603,3103,3104,0.9500227883194358
604,3104,3105,0.9523248591700625
605,3107,3108,0.72778903318329
606,3113,3114,0.39131088181437046
607,3117,3118,0.4499819097224306
608,3121,3122,0.5369865313284741
609,3122,3123,0.47139449386991394
610,3131,3132,0.6965735853650697
611,3137,3138,0.36950060529076295
612,3140,3141,0.3938730622901253
613,3155,3156,0.12320578416191083
614,3161,3162,0.4103010248151115
615,3166,3167,0.4228032238825774
616,3169,3170,0.44917800314607914
617,3170,3171,0.4213329364268411
618,3171,3172,0.4482867559181514
619,3175,3176,0.3649577641251128
620,3179,3180,0.4526179401678968
621,3188,3189,0.401321361358978
622,3192,3193,0.46330826657364366
623,3197,3198,0.37311174204023795
624,3202,3203,0.7116224247797966
625,3204,3205,0.7377823707182118
626,3205,3206,0.5332527009426473
627,3214,3215,0.4739581666432109
628,3216,3217,0.4751999131299918
629,3221,3222,0.4943131603666542
630,3227,3228,0.4783866687732538
631,3228,3229,0.4841977625273244
632,3231,3232,0.4616811821235808
633,3232,3233,0.4173328900074294
634,3234,3235,0.3925736882419068
635,3237,3238,0.6253066671806555
636,3255,3256,0.5344478825313466
637,3263,3264,0.4603624024941821
638,3264,3265,0.4105983837545787
639,3272,3273,0.5985873152238347
640,3274,3275,0.347739442640125
641,3284,3285,0.4059357641757745
642,3288,3289,0.95
643,3293,3294,0.9423459237823882
644,3305,3306,0.41622804929584367
645,3310,3311,0.35136806893967937
646,3314,3315,0.2822379994275685
647,3317,3318,0.41427957657827896
648,3321,3322,0.44964085075309584
649,3323,3324,0.39862677820007164
650,3326,3327,0.3001939316453767
651,3333,3334,0.37184737272760915
652,3340,3341,0.39604981700058706
653,3344,3345,0.3573579722610232
654,3345,3346,0.4235143905059287
655,3351,3352,0.398541778892788
656,3367,3368,0.44745168573241
657,3368,3369,0.42202902406079934
658,3370,3371,0.36362398754812303
659,3371,3372,0.41746356333738766
660,3374,3375,0.9622524752475247
661,3383,3384,0.5338165707979842
662,3385,3386,0.37028768875279716
663,3386,3387,0.2490839245466821
664,3392,3393,0.3369160887307704
665,3405,3406,0.4429128408826045
666,3410,3411,0.36982064436122153
667,3411,3412,0.4079159509251575
668,3413,3414,0.418044610192615
669,3416,3417,0.9732781238269327
670,3419,3420,0.33440306432140765
671,3422,3423,0.3159169266987184
672,3435,3436,0.2733667707870492
673,3436,3437,0.967075841778359
674,3437,3438,0.41075024139389305
675,3441,3442,0.38110732109692413
676,3442,3443,0.5394239511865097
677,3445,3446,0.34721755810821275
678,3450,3451,0.4428956322472728
679,3460,3461,0.467472974807474
680,3472,3473,0.3966782589506097
681,3476,3477,0.6069247332427382
682,3488,3489,0.3492952437382456
683,3490,3491,0.4679312508441698
684,3509,3510,0.457351599192359
685,3514,3515,0.4546622842365908
686,3526,3527,0.17861583784784388
687,3529,3530,0.3906146833583892
688,3532,3533,0.418392583146226
689,3539,3540,0.365508611217978
690,3544,3545,0.34598090558679645
691,3552,3553,0.40138860949243804
692,3568,3569,0.9657456140350877
693,3581,3582,0.43941633829140503
694,3603,3604,0.44684289960851825
695,3604,3605,0.35633855414853993
696,3608,3609,0.6378247592067837
697,3615,3616,0.5874778536506412
698,3623,3624,0.3966876438935355
699,3627,3628,0.3439650150882435
700,3629,3630,0.5871076533406014
701,3640,3641,0.3485946367265692
702,3641,3642,0.42118756361048737
703,3647,3648,0.40071954131340715
704,3649,3650,0.39022182696993923
705,3650,3651,0.44812351213260737
706,3651,3652,0.286625216242551
707,3659,3660,0.9552867288530846
708,3663,3664,0.4026601922285729
709,3669,3670,0.4054056177121049
710,3671,3672,0.36822103967035036
711,3679,3680,0.4062833645764523
712,3681,3682,0.27343459625549726
713,3684,3685,0.5204527689342662
714,3685,3686,0.4095457121661079
715,3688,3689,0.4052883103817474
716,3690,3691,0.29742212986933203
717,3695,3696,0.3695179041617461
718,3697,3698,0.3533446559213134
719,3704,3705,0.49246399879399405
720,3711,3712,0.5716088277927576
721,3712,3713,0.5429369071438286
722,3718,3719,0.5150042857187824
723,3720,3721,0.3861742851948726
724,3722,3723,0.3449332902483161
725,3723,3724,0.3948434975239884
726,3724,3725,0.3454641895623224
727,3726,3727,0.5750147365363539
728,3732,3733,0.39902245623855265
729,3733,3734,0.7347090449082858
730,3735,3736,0.2963754515418055
731,3741,3742,0.3939029420272032
732,3760,3761,0.3884074023815874
733,3764,3765,0.40276532584932767
734,3769,3770,0.5178428610935807
735,3773,3774,0.34204660250049074
736,3776,3777,0.42250145501021147
737,3777,3778,0.36326691759211077
738,3779,3780,0.3894404806542998
739,3780,3781,0.4823167548845043
740,3782,3783,0.3434972336755507
741,3783,3784,0.3508194989799937
742,3787,3788,0.38868583255999367
743,3789,3790,0.9240094872183366
744,3793,3794,0.4536282203971533
745,3794,3795,0.6161543513010306
746,3795,3796,0.6175268634979497
747,3800,3801,0.6355055507178772
748,3801,3802,0.3637211402926696
749,3805,3806,0.4373924285556548
750,3807,3808,0.3584410416457168
751,3812,3813,0.28338229789829483
752,3813,3814,0.2930912343919184
753,3817,3818,0.3326741602724721
754,3823,3824,0.6744004043147961
755,3835,3836,0.9976076555023923
756,3852,3853,0.445788687077212
757,3854,3855,0.38320263617127737
758,3857,3858,0.4109415813391986
759,3860,3861,0.45209934168850313
760,3865,3866,0.27063487255921465
761,3868,3869,0.9481869295904849
762,3869,3870,0.6120039257909904
763,3873,3874,0.40764719747421746
764,3875,3876,0.28386438948105475
765,3877,3878,0.4489615929936125
766,3883,3884,0.778577441370456
767,3889,3890,0.44096577899838446
768,3899,3900,0.4434613012214511
769,3903,3904,0.36198469433274505
770,3905,3906,0.354411306163412
771,3906,3907,0.5673568786930471
772,3907,3908,0.5065144431884986
773,3911,3912,0.43635620376145645
774,3912,3913,0.42631067110266585
775,3913,3914,0.5888144960121441
776,3917,3918,0.42079225896121686
777,3922,3923,0.41496082570304943
778,3923,3924,0.6806881136281813
779,3924,3925,0.4539967902753691
780,3926,3927,0.36598015433431136
781,3954,3955,0.28944418329337457
782,3963,3964,0.4388585180068743
783,3965,3966,0.38190024959054003
784,3968,3969,0.4100840705761836
785,3973,3974,0.3766147963744154
786,3975,3976,0.3161819988945926
787,3983,3984,0.36932221708477303
788,3990,3991,0.4103255804066773
789,3992,3993,0.5901330930184152
790,4008,4009,0.5778261708990622
791,4010,4011,0.36294520194030355
792,4015,4016,0.30604440147895934
793,4019,4020,0.34378964566707226
794,4023,4024,0.4468451007383427
795,4032,4033,0.3953510704136013
796,4034,4035,0.5052853369170995
797,4040,4041,0.8929761156505341
798,4044,4045,0.4114776014876604
799,4051,4052,0.43919018803609366
800,4054,4055,0.7533849543080072
801,4055,4056,0.2754969712597179
802,4056,4057,0.3306889796274878
803,4066,4067,0.4628982142895932
804,4068,4069,0.3864775384093237
805,4076,4077,0.530794350297773
806,4078,4079,0.5963608475217791
807,4093,4094,0.46655757056210945
808,4094,4095,0.5864354138915349
809,4095,4096,0.4597633167784328
810,4099,4100,0.8263257787057995
811,4118,4119,0.42840233715920234
812,4128,4129,0.407988412065084
813,4129,4130,0.46357541382247336
814,4130,4131,0.3964070523332376
815,4131,4132,0.5408686915120047
816,4133,4134,0.49784317021931246
817,4134,4135,0.41968945224877147
818,4135,4136,0.37935219064579995
819,4136,4137,0.7716901449987201
820,4137,4138,0.3871056583351199
821,4142,4143,0.4147349571043102
822,4144,4145,0.40488961991576666
823,4147,4148,0.43854073432431867
824,4155,4156,0.39493947622980347
825,4162,4163,0.35737202645703275
826,4165,4166,0.3503169847282947
827,4168,4169,0.9327181582754118
828,4169,4170,0.6082912117869024
829,4173,4174,0.7484163016777652
830,4179,4180,0.5634911849427884
831,4189,4190,0.7147718770192465
832,4194,4195,0.3469022409344571
833,4198,4199,0.5374002261049322
834,4200,4201,0.3835122392117709
835,4202,4203,0.3458658795703646
836,4209,4210,0.4252158533254759
837,4210,4211,0.872076103500761
838,4212,4213,0.28230591513214776
839,4224,4225,0.400417493592233
840,4234,4235,0.4296281744660826
841,4235,4236,0.4390522264301458
842,4241,4242,0.5439851482525764
843,4243,4244,0.4236823875855881
844,4244,4245,0.40235483164577585
845,4249,4250,0.5439876200218681
846,4251,4252,0.32923586923252907
847,4253,4254,0.3886020168607414
848,4262,4263,0.9426313740349291
