,index,shot_id_number,is_goal
176,908,909,0.2777777777777778
177,919,920,0.34074074074074073
178,921,922,0.4589041095890411
179,923,924,0.4025690741638391
180,931,932,0.4025690741638391
181,933,934,0.4574468085106383
182,936,937,0.4025690741638391
183,937,938,0.22784810126582278
184,940,941,0.4138192862566439
185,942,943,0.4138192862566439
186,946,947,0.4025690741638391
187,949,950,0.4138192862566439
188,951,952,0.6133333333333333
189,953,954,0.38596491228070173
190,961,962,0.34683954619124796
191,962,963,0.6212121212121212
192,974,975,1.0
193,978,979,0.5846153846153846
194,980,981,0.6
195,982,983,0.4138192862566439
196,984,985,0.4025690741638391
197,988,989,0.6666666666666666
198,994,995,0.15
199,997,998,0.42168674698795183
200,1007,1008,0.7848605577689243
201,1018,1019,0.3018867924528302
202,1022,1023,0.3018867924528302
203,1025,1026,0.31496062992125984
204,1028,1029,0.1694915254237288
205,1033,1034,1.0
206,1035,1036,0.4138192862566439
207,1037,1038,0.38064516129032255
208,1038,1039,0.5263157894736842
209,1043,1044,0.4025690741638391
210,1048,1049,0.4025690741638391
211,1050,1051,0.4025690741638391
212,1051,1052,0.4025690741638391
213,1061,1062,0.3018867924528302
214,1063,1064,0.5681818181818182
215,1065,1066,0.1875
216,1086,1087,0.5263157894736842
217,1091,1092,0.5166666666666667
218,1093,1094,0.4025690741638391
219,1097,1098,0.4009216589861751
220,1098,1099,0.34615384615384615
221,1101,1102,0.4025690741638391
222,1102,1103,0.5278745644599303
223,1117,1118,1.0
224,1130,1131,0.34683954619124796
225,1132,1133,0.1111111111111111
226,1134,1135,0.4025690741638391
227,1137,1138,0.4074074074074074
228,1138,1139,0.6263736263736264
229,1140,1141,0.34683954619124796
230,1141,1142,0.3431372549019608
231,1150,1151,0.4138192862566439
232,1151,1152,0.32142857142857145
233,1154,1155,1.0
234,1156,1157,0.4025690741638391
235,1164,1165,0.6259541984732825
236,1166,1167,0.4589041095890411
237,1171,1172,0.38064516129032255
238,1173,1174,0.4025690741638391
239,1177,1178,0.4025690741638391
240,1179,1180,0.4025690741638391
241,1199,1200,0.4618181818181818
242,1201,1202,0.4618181818181818
243,1208,1209,0.4025690741638391
244,1226,1227,0.4138192862566439
245,1227,1228,0.5142857142857142
246,1228,1229,0.31496062992125984
247,1236,1237,0.4025690741638391
248,1240,1241,0.5278745644599303
249,1247,1248,0.38596491228070173
250,1255,1256,0.36069114470842334
251,1276,1277,0.7804878048780488
252,1278,1279,0.4025690741638391
253,1287,1288,0.21212121212121213
254,1289,1290,0.7391304347826086
255,1292,1293,0.42142857142857143
256,1294,1295,0.6212121212121212
257,1307,1308,0.4025690741638391
258,1314,1315,0.4025690741638391
259,1318,1319,0.8484848484848485
260,1319,1320,0.36069114470842334
261,1320,1321,0.42168674698795183
262,1321,1322,0.34683954619124796
263,1330,1331,0.4166666666666667
264,1333,1334,0.42857142857142855
265,1342,1343,0.3018867924528302
266,1347,1348,0.5666666666666667
267,1348,1349,0.4025690741638391
268,1350,1351,0.4618181818181818
269,1372,1373,0.5846153846153846
270,1374,1375,0.36069114470842334
271,1379,1380,0.34074074074074073
272,1381,1382,0.9444444444444444
273,1384,1385,0.34210526315789475
274,1386,1387,0.4444444444444444
275,1393,1394,0.38596491228070173
276,1398,1399,0.1694915254237288
277,1402,1403,0.2
278,1408,1409,0.11764705882352941
279,1412,1413,0.0
280,1424,1425,0.9615384615384616
281,1427,1428,0.4166666666666667
282,1433,1434,0.5846153846153846
283,1443,1444,0.4025690741638391
284,1447,1448,0.4025690741638391
285,1460,1461,0.6263736263736264
286,1465,1466,0.38596491228070173
287,1475,1476,0.36069114470842334
288,1477,1478,0.37745098039215685
289,1484,1485,0.7692307692307693
290,1490,1491,0.4025690741638391
291,1493,1494,0.4138192862566439
292,1494,1495,0.6666666666666666
293,1499,1500,0.4138192862566439
294,1500,1501,0.3018867924528302
295,1502,1503,0.4138192862566439
296,1506,1507,0.5846153846153846
297,1510,1511,0.5166666666666667
298,1518,1519,0.6
299,1523,1524,0.8846153846153846
300,1527,1528,0.4025690741638391
301,1528,1529,0.38596491228070173
302,1532,1533,0.4025690741638391
303,1537,1538,0.34782608695652173
304,1538,1539,0.9285714285714286
305,1544,1545,0.05555555555555555
306,1545,1546,0.4025690741638391
307,1549,1550,0.4025690741638391
308,1554,1555,0.36069114470842334
309,1555,1556,0.3018867924528302
310,1557,1558,0.4025690741638391
311,1558,1559,0.05263157894736842
312,1560,1561,0.4025690741638391
313,1562,1563,0.4138192862566439
314,1564,1565,0.36069114470842334
315,1573,1574,0.4618181818181818
316,1580,1581,0.4025690741638391
317,1582,1583,0.4618181818181818
318,1590,1591,0.5278745644599303
319,1593,1594,0.7848605577689243
320,1604,1605,0.6259541984732825
321,1610,1611,0.6122448979591837
322,1613,1614,0.36069114470842334
323,1616,1617,0.7848605577689243
324,1619,1620,0.7090909090909091
325,1625,1626,0.4025690741638391
326,1627,1628,0.4025690741638391
327,1629,1630,0.7692307692307693
328,1631,1632,0.4025690741638391
329,1633,1634,0.05555555555555555
330,1642,1643,0.4025690741638391
331,1650,1651,0.1724137931034483
332,1653,1654,0.34074074074074073
333,1654,1655,0.34683954619124796
334,1657,1658,0.4589041095890411
335,1658,1659,0.5846153846153846
336,1664,1665,0.6122448979591837
337,1674,1675,0.6259541984732825
338,1679,1680,0.4618181818181818
339,1689,1690,0.4025690741638391
340,1695,1696,0.4025690741638391
341,1713,1714,0.3111111111111111
342,1717,1718,0.7804878048780488
343,1720,1721,0.38596491228070173
344,1725,1726,0.4025690741638391
345,1727,1728,0.5681818181818182
346,1733,1734,0.9285714285714286
347,1734,1735,0.34683954619124796
348,1739,1740,0.4025690741638391
349,1743,1744,0.42168674698795183
350,1746,1747,0.4618181818181818
351,1751,1752,0.4025690741638391
352,1762,1763,0.05555555555555555
353,1763,1764,0.1694915254237288
354,1764,1765,0.18269230769230768
355,1768,1769,0.42424242424242425
356,1769,1770,0.6666666666666666
357,1784,1785,0.7848605577689243
358,1786,1787,0.4025690741638391
359,1787,1788,0.37745098039215685
360,1792,1793,0.38596491228070173
361,1793,1794,0.4666666666666667
362,1799,1800,0.4025690741638391
363,1811,1812,1.0
364,1824,1825,0.4025690741638391
365,1825,1826,0.36069114470842334
366,1833,1834,0.4138192862566439
367,1842,1843,0.4025690741638391
368,1843,1844,0.6259541984732825
369,1847,1848,0.4138192862566439
370,1848,1849,0.5278745644599303
371,1859,1860,0.34074074074074073
372,1862,1863,0.36069114470842334
373,1874,1875,0.4138192862566439
374,1882,1883,0.4025690741638391
375,1889,1890,0.34683954619124796
376,1891,1892,0.3018867924528302
377,1892,1893,0.4025690741638391
378,1896,1897,0.3018867924528302
379,1904,1905,0.4025690741638391
380,1907,1908,0.5846153846153846
381,1930,1931,0.5
382,1939,1940,0.7377049180327869
383,1942,1943,0.28846153846153844
384,1946,1947,0.4138192862566439
385,1964,1965,0.4138192862566439
386,1966,1967,0.4025690741638391
387,1967,1968,0.4025690741638391
388,1971,1972,0.05263157894736842
389,1981,1982,0.38596491228070173
390,1984,1985,0.5294117647058824
391,2004,2005,0.4025690741638391
392,2009,2010,0.34615384615384615
393,2020,2021,0.3018867924528302
394,2023,2024,0.5278745644599303
395,2026,2027,0.4138192862566439
396,2027,2028,0.1111111111111111
397,2034,2035,0.7777777777777778
398,2035,2036,0.3018867924528302
399,2042,2043,0.19047619047619047
400,2046,2047,0.2
401,2048,2049,0.5846153846153846
402,2054,2055,0.5681818181818182
403,2064,2065,0.7037037037037037
404,2065,2066,0.15789473684210525
405,2069,2070,0.6153846153846154
406,2076,2077,0.38064516129032255
407,2080,2081,0.4025690741638391
408,2084,2085,0.9629629629629629
409,2088,2089,0.5278745644599303
410,2094,2095,0.4009216589861751
411,2096,2097,0.36069114470842334
412,2099,2100,0.5278745644599303
413,2107,2108,0.4025690741638391
414,2111,2112,0.4138192862566439
415,2112,2113,0.5223880597014925
416,2119,2120,0.4
417,2120,2121,0.5278745644599303
418,2121,2122,0.0
419,2138,2139,0.4025690741638391
420,2140,2141,0.4009216589861751
421,2143,2144,0.28846153846153844
422,2145,2146,0.4025690741638391
423,2147,2148,0.5846153846153846
424,2148,2149,0.38596491228070173
425,2156,2157,0.4025690741638391
426,2157,2158,0.4025690741638391
427,2158,2159,0.38064516129032255
428,2167,2168,0.4025690741638391
429,2175,2176,0.28431372549019607
430,2177,2178,0.1694915254237288
431,2180,2181,0.7692307692307693
432,2183,2184,0.36069114470842334
433,2186,2187,0.6
434,2187,2188,0.4025690741638391
435,2189,2190,0.4025690741638391
436,2192,2193,0.34074074074074073
437,2193,2194,0.4025690741638391
438,2196,2197,0.4138192862566439
439,2201,2202,0.4025690741638391
440,2203,2204,0.5278745644599303
441,2210,2211,0.5278745644599303
442,2213,2214,0.36069114470842334
443,2214,2215,0.8
444,2216,2217,0.7848605577689243
445,2221,2222,0.36585365853658536
446,2222,2223,0.36069114470842334
447,2225,2226,0.5142857142857142
448,2229,2230,0.38596491228070173
449,2232,2233,0.0
450,2239,2240,0.4138192862566439
451,2245,2246,0.42168674698795183
452,2246,2247,0.4025690741638391
453,2249,2250,0.17857142857142858
454,2253,2254,0.7457627118644068
455,2256,2257,0.42857142857142855
456,2258,2259,0.38596491228070173
457,2261,2262,0.34210526315789475
458,2262,2263,0.7848605577689243
459,2265,2266,0.4138192862566439
460,2304,2305,0.4025690741638391
461,2309,2310,0.5278745644599303
462,2312,2313,0.7090909090909091
463,2318,2319,0.8333333333333334
464,2319,2320,0.07142857142857142
465,2340,2341,0.5278745644599303
466,2344,2345,0.8095238095238095
467,2349,2350,0.6259541984732825
468,2355,2356,0.4
469,2359,2360,0.4009216589861751
470,2369,2370,0.7037037037037037
471,2373,2374,0.4025690741638391
472,2383,2384,0.36069114470842334
473,2385,2386,0.4025690741638391
474,2396,2397,0.7070707070707071
475,2397,2398,0.38596491228070173
476,2410,2411,0.6666666666666666
477,2413,2414,0.13333333333333333
478,2434,2435,0.3018867924528302
479,2438,2439,0.2631578947368421
480,2445,2446,1.0
481,2457,2458,0.4025690741638391
482,2464,2465,0.4589041095890411
483,2465,2466,0.37745098039215685
484,2469,2470,0.4138192862566439
485,2489,2490,0.043478260869565216
486,2494,2495,0.4025690741638391
487,2500,2501,0.3431372549019608
488,2506,2507,0.6212121212121212
489,2532,2533,0.4025690741638391
490,2536,2537,0.4138192862566439
491,2537,2538,0.7692307692307693
492,2540,2541,1.0
493,2541,2542,0.4025690741638391
494,2543,2544,0.6
495,2553,2554,0.3614457831325301
496,2554,2555,0.7
497,2564,2565,0.2647058823529412
498,2571,2572,0.4025690741638391
499,2572,2573,0.36069114470842334
500,2574,2575,0.4138192862566439
501,2585,2586,0.8888888888888888
502,2587,2588,0.4025690741638391
503,2593,2594,1.0
504,2616,2617,0.4025690741638391
505,2617,2618,0.36069114470842334
506,2619,2620,0.37745098039215685
507,2622,2623,0.7848605577689243
508,2630,2631,0.3018867924528302
509,2639,2640,0.36069114470842334
510,2641,2642,0.28431372549019607
511,2646,2647,0.723404255319149
512,2662,2663,0.4138192862566439
513,2663,2664,0.5278745644599303
514,2675,2676,0.5
515,2679,2680,0.4025690741638391
516,2680,2681,0.2647058823529412
517,2689,2690,0.34683954619124796
518,2690,2691,0.4025690741638391
519,2692,2693,0.7848605577689243
520,2694,2695,0.4025690741638391
521,2703,2704,0.4025690741638391
522,2707,2708,0.36069114470842334
523,2708,2709,0.4138192862566439
524,2716,2717,0.18269230769230768
525,2717,2718,0.7037037037037037
526,2721,2722,0.3431372549019608
527,2727,2728,0.5681818181818182
528,2731,2732,0.3111111111111111
529,2742,2743,0.7848605577689243
530,2744,2745,0.5846153846153846
531,2751,2752,0.4025690741638391
532,2755,2756,0.5846153846153846
533,2756,2757,0.4025690741638391
534,2760,2761,0.4138192862566439
535,2768,2769,0.6259541984732825
536,2770,2771,0.6259541984732825
537,2772,2773,0.21212121212121213
538,2773,2774,0.4025690741638391
539,2775,2776,0.5278745644599303
540,2780,2781,0.5166666666666667
541,2792,2793,0.5142857142857142
542,2798,2799,0.4025690741638391
543,2799,2800,0.5846153846153846
544,2802,2803,0.13333333333333333
545,2810,2811,0.7848605577689243
546,2817,2818,0.13333333333333333
547,2823,2824,1.0
548,2827,2828,0.34683954619124796
549,2828,2829,0.4025690741638391
550,2829,2830,0.5846153846153846
551,2841,2842,0.5278745644599303
552,2846,2847,0.5142857142857142
553,2847,2848,0.34683954619124796
554,2867,2868,0.9444444444444444
555,2869,2870,0.3333333333333333
556,2884,2885,0.7692307692307693
557,2885,2886,0.36069114470842334
558,2888,2889,0.4025690741638391
559,2901,2902,0.5846153846153846
560,2902,2903,0.4025690741638391
561,2903,2904,0.0
562,2917,2918,0.4025690741638391
563,2918,2919,0.42168674698795183
564,2921,2922,0.7692307692307693
565,2922,2923,0.4025690741638391
566,2930,2931,0.4025690741638391
567,2944,2945,0.4025690741638391
568,2945,2946,0.5278745644599303
569,2954,2955,0.42142857142857143
570,2956,2957,0.36069114470842334
571,2959,2960,0.7848605577689243
572,2962,2963,0.36069114470842334
573,2965,2966,0.7848605577689243
574,2971,2972,0.4138192862566439
575,2972,2973,0.4025690741638391
576,2973,2974,0.3611111111111111
577,2980,2981,0.6122448979591837
578,2981,2982,0.5142857142857142
579,2983,2984,0.38596491228070173
580,2997,2998,0.4138192862566439
581,3015,3016,0.7090909090909091
582,3020,3021,0.28431372549019607
583,3022,3023,0.4025690741638391
584,3024,3025,0.22784810126582278
585,3025,3026,0.6153846153846154
586,3028,3029,0.7692307692307693
587,3033,3034,0.4618181818181818
588,3036,3037,0.4025690741638391
589,3037,3038,0.18269230769230768
590,3039,3040,0.4138192862566439
591,3050,3051,0.3614457831325301
592,3061,3062,0.4025690741638391
593,3068,3069,1.0
594,3070,3071,0.5263157894736842
595,3075,3076,0.3018867924528302
596,3078,3079,0.5278745644599303
597,3080,3081,0.0
598,3081,3082,0.4138192862566439
599,3083,3084,0.4618181818181818
600,3090,3091,0.4618181818181818
601,3094,3095,0.3111111111111111
602,3097,3098,0.9333333333333333
603,3103,3104,0.3018867924528302
604,3104,3105,0.36069114470842334
605,3107,3108,0.36069114470842334
606,3113,3114,0.3018867924528302
607,3117,3118,0.38064516129032255
608,3121,3122,0.4025690741638391
609,3122,3123,0.4138192862566439
610,3131,3132,0.37745098039215685
611,3137,3138,0.75
612,3140,3141,0.3018867924528302
613,3155,3156,0.4025690741638391
614,3161,3162,0.4166666666666667
615,3166,3167,0.7692307692307693
616,3169,3170,0.29411764705882354
617,3170,3171,0.42142857142857143
618,3171,3172,0.4574468085106383
619,3175,3176,0.29411764705882354
620,3179,3180,0.34683954619124796
621,3188,3189,0.5278745644599303
622,3192,3193,0.6
623,3197,3198,0.4025690741638391
624,3202,3203,0.37745098039215685
625,3204,3205,0.8947368421052632
626,3205,3206,0.4138192862566439
627,3214,3215,0.05555555555555555
628,3216,3217,0.0
629,3221,3222,0.7070707070707071
630,3227,3228,1.0
631,3228,3229,0.9615384615384616
632,3231,3232,0.4025690741638391
633,3232,3233,0.4166666666666667
634,3234,3235,0.36069114470842334
635,3237,3238,0.34683954619124796
636,3255,3256,0.05555555555555555
637,3263,3264,0.5846153846153846
638,3264,3265,0.4025690741638391
639,3272,3273,0.36
640,3274,3275,0.5846153846153846
641,3284,3285,0.3611111111111111
642,3288,3289,0.4025690741638391
643,3293,3294,0.37745098039215685
644,3305,3306,0.4025690741638391
645,3310,3311,0.4025690741638391
646,3314,3315,0.3018867924528302
647,3317,3318,0.7457627118644068
648,3321,3322,0.4138192862566439
649,3323,3324,0.36585365853658536
650,3326,3327,0.4025690741638391
651,3333,3334,0.4138192862566439
652,3340,3341,0.4025690741638391
653,3344,3345,0.36069114470842334
654,3345,3346,0.34210526315789475
655,3351,3352,0.7090909090909091
656,3367,3368,0.1276595744680851
657,3368,3369,0.7619047619047619
658,3370,3371,0.17857142857142858
659,3371,3372,0.36069114470842334
660,3374,3375,0.4138192862566439
661,3383,3384,0.4025690741638391
662,3385,3386,0.4025690741638391
663,3386,3387,0.3018867924528302
664,3392,3393,0.13114754098360656
665,3405,3406,0.5278745644599303
666,3410,3411,0.4138192862566439
667,3411,3412,0.15789473684210525
668,3413,3414,0.4444444444444444
669,3416,3417,0.4025690741638391
670,3419,3420,0.4025690741638391
671,3422,3423,0.4025690741638391
672,3435,3436,0.18269230769230768
673,3436,3437,0.36069114470842334
674,3437,3438,0.5846153846153846
675,3441,3442,0.1076923076923077
676,3442,3443,0.34615384615384615
677,3445,3446,0.5278745644599303
678,3450,3451,0.4025690741638391
679,3460,3461,0.4025690741638391
680,3472,3473,0.4025690741638391
681,3476,3477,0.36069114470842334
682,3488,3489,0.3018867924528302
683,3490,3491,0.6666666666666666
684,3509,3510,0.4138192862566439
685,3514,3515,0.7037037037037037
686,3526,3527,0.5846153846153846
687,3529,3530,0.37745098039215685
688,3532,3533,0.4025690741638391
689,3539,3540,0.5
690,3544,3545,0.36069114470842334
691,3552,3553,0.5263157894736842
692,3568,3569,0.6263736263736264
693,3581,3582,0.9615384615384616
694,3603,3604,0.38596491228070173
695,3604,3605,0.5681818181818182
696,3608,3609,0.21212121212121213
697,3615,3616,0.4025690741638391
698,3623,3624,1.0
699,3627,3628,0.6470588235294118
700,3629,3630,0.9285714285714286
701,3640,3641,0.22784810126582278
702,3641,3642,0.34683954619124796
703,3647,3648,0.6122448979591837
704,3649,3650,0.5142857142857142
705,3650,3651,0.4025690741638391
706,3651,3652,0.6263736263736264
707,3659,3660,0.34683954619124796
708,3663,3664,0.7804878048780488
709,3669,3670,0.6212121212121212
710,3671,3672,0.4025690741638391
711,3679,3680,0.4025690741638391
712,3681,3682,0.34683954619124796
713,3684,3685,0.4025690741638391
714,3685,3686,0.7391304347826086
715,3688,3689,0.2777777777777778
716,3690,3691,0.5278745644599303
717,3695,3696,0.36069114470842334
718,3697,3698,0.7619047619047619
719,3704,3705,0.6259541984732825
720,3711,3712,0.31496062992125984
721,3712,3713,0.4025690741638391
722,3718,3719,0.4025690741638391
723,3720,3721,0.42142857142857143
724,3722,3723,0.4025690741638391
725,3723,3724,0.6122448979591837
726,3724,3725,0.13793103448275862
727,3726,3727,0.3018867924528302
728,3732,3733,0.75
729,3733,3734,0.9629629629629629
730,3735,3736,0.18269230769230768
731,3741,3742,0.42142857142857143
732,3760,3761,0.6
733,3764,3765,0.4025690741638391
734,3769,3770,0.36069114470842334
735,3773,3774,0.5278745644599303
736,3776,3777,0.31496062992125984
737,3777,3778,0.42424242424242425
738,3779,3780,0.5278745644599303
739,3780,3781,0.4025690741638391
740,3782,3783,0.4138192862566439
741,3783,3784,0.4
742,3787,3788,0.4138192862566439
743,3789,3790,0.5846153846153846
744,3793,3794,0.55
745,3794,3795,0.3018867924528302
746,3795,3796,0.5333333333333333
747,3800,3801,0.4025690741638391
748,3801,3802,0.7848605577689243
749,3805,3806,0.4025690741638391
750,3807,3808,0.5846153846153846
751,3812,3813,0.5294117647058824
752,3813,3814,1.0
753,3817,3818,0.5278745644599303
754,3823,3824,0.4025690741638391
755,3835,3836,0.37745098039215685
756,3852,3853,0.4025690741638391
757,3854,3855,0.5846153846153846
758,3857,3858,0.4138192862566439
759,3860,3861,0.4025690741638391
760,3865,3866,0.6470588235294118
761,3868,3869,0.4025690741638391
762,3869,3870,0.75
763,3873,3874,0.7848605577689243
764,3875,3876,0.15789473684210525
765,3877,3878,0.5142857142857142
766,3883,3884,0.3018867924528302
767,3889,3890,0.4025690741638391
768,3899,3900,0.4138192862566439
769,3903,3904,0.4025690741638391
770,3905,3906,0.36069114470842334
771,3906,3907,0.7848605577689243
772,3907,3908,0.4444444444444444
773,3911,3912,0.4025690741638391
774,3912,3913,0.6212121212121212
775,3913,3914,0.5278745644599303
776,3917,3918,0.5833333333333334
777,3922,3923,0.4025690741638391
778,3923,3924,0.7777777777777778
779,3924,3925,0.36069114470842334
780,3926,3927,0.4025690741638391
781,3954,3955,0.2
782,3963,3964,0.0
783,3965,3966,0.34074074074074073
784,3968,3969,0.7619047619047619
785,3973,3974,0.6263736263736264
786,3975,3976,0.4025690741638391
787,3983,3984,0.4025690741638391
788,3990,3991,0.4025690741638391
789,3992,3993,0.4618181818181818
790,4008,4009,0.32894736842105265
791,4010,4011,0.4025690741638391
792,4015,4016,0.4
793,4019,4020,0.5846153846153846
794,4023,4024,0.7272727272727273
795,4032,4033,0.4025690741638391
796,4034,4035,0.36069114470842334
797,4040,4041,0.4025690741638391
798,4044,4045,0.31496062992125984
799,4051,4052,0.05555555555555555
800,4054,4055,0.723404255319149
801,4055,4056,0.3018867924528302
802,4056,4057,0.5517241379310345
803,4066,4067,0.5846153846153846
804,4068,4069,0.25
805,4076,4077,0.4025690741638391
806,4078,4079,0.38596491228070173
807,4093,4094,0.36585365853658536
808,4094,4095,0.4618181818181818
809,4095,4096,0.4574468085106383
810,4099,4100,0.6212121212121212
811,4118,4119,0.4009216589861751
812,4128,4129,0.36069114470842334
813,4129,4130,0.7142857142857143
814,4130,4131,0.4025690741638391
815,4131,4132,0.4166666666666667
816,4133,4134,0.1076923076923077
817,4134,4135,0.4025690741638391
818,4135,4136,0.34683954619124796
819,4136,4137,0.3018867924528302
820,4137,4138,0.4025690741638391
821,4142,4143,0.7457627118644068
822,4144,4145,0.4138192862566439
823,4147,4148,0.4025690741638391
824,4155,4156,0.1694915254237288
825,4162,4163,0.4025690741638391
826,4165,4166,0.5142857142857142
827,4168,4169,0.34683954619124796
828,4169,4170,0.4025690741638391
829,4173,4174,0.4574468085106383
830,4179,4180,0.4138192862566439
831,4189,4190,0.4025690741638391
832,4194,4195,0.4009216589861751
833,4198,4199,0.6212121212121212
834,4200,4201,0.3614457831325301
835,4202,4203,1.0
836,4209,4210,0.5625
837,4210,4211,0.31496062992125984
838,4212,4213,0.36069114470842334
839,4224,4225,0.7090909090909091
840,4234,4235,0.5278745644599303
841,4235,4236,0.8484848484848485
842,4241,4242,0.4025690741638391
843,4243,4244,0.4009216589861751
844,4244,4245,0.36
845,4249,4250,0.36585365853658536
846,4251,4252,0.8823529411764706
847,4253,4254,0.4025690741638391
848,4262,4263,0.4074074074074074
849,4263,4264,0.4025690741638391
850,4267,4268,0.29411764705882354
851,4269,4270,0.5666666666666667
852,4273,4274,0.4618181818181818
853,4281,4282,0.391304347826087
854,4282,4283,0.4025690741638391
855,4290,4291,0.36069114470842334
856,4303,4304,0.25
857,4305,4306,0.4138192862566439
858,4308,4309,0.7070707070707071
859,4309,4310,0.7692307692307693
860,4312,4313,0.37745098039215685
861,4313,4314,0.4
862,4314,4315,0.391304347826087
863,4320,4321,0.38596491228070173
